year_month,customer_id,transaction_count,total_spending,avg_transaction_amount,spending_volatility
2023-07-01,90616,1,44.47,44.47,
2023-07-01,90617,1,286.05,286.05,
2023-07-01,90700,1,537.02,537.02,
2023-07-01,90702,1,236.82,236.82,
2023-07-01,90750,1,4.67,4.67,
2023-07-01,90761,1,17.45,17.45,
2023-07-01,91015,1,21.1,21.1,
2023-07-01,91075,1,72.39,72.39,
2023-07-01,91105,1,48.91,48.91,
2023-07-01,91291,1,2220.81,2220.81,
2023-07-01,91500,1,70.08,70.08,
2023-07-01,91551,1,30.33,30.33,
2023-07-01,91558,1,34.93,34.93,
2023-07-01,91586,1,10.55,10.55,
2023-07-01,91609,1,36.86,36.86,
2023-07-01,91761,1,41.4,41.4,
2023-07-01,91786,1,10.79,10.79,
2023-07-01,91931,1,272.2,272.2,
2023-07-01,92116,1,3.26,3.26,
2023-07-01,92260,1,80.0,80.0,
2023-07-01,92298,1,46.47,46.47,
2023-07-01,92315,1,12.32,12.32,
2023-07-01,92435,1,100.0,100.0,
2023-07-01,92470,1,32.37,32.37,
2023-07-01,92559,1,33.09,33.09,
2023-07-01,92574,1,48.78,48.78,
2023-07-01,92605,1,100.0,100.0,
2023-07-01,92681,1,27.79,27.79,
2023-07-01,92703,1,34.5,34.5,
2023-07-01,92803,1,6.64,6.64,
2023-07-01,92862,1,167.28,167.28,
2023-07-01,93006,1,20.33,20.33,
2023-07-01,93040,1,200.0,200.0,
2023-07-01,93102,1,31.36,31.36,
2023-07-01,93137,1,30.1,30.1,
2023-07-01,93360,1,27.63,27.63,
2023-07-01,93477,1,8.57,8.57,
2023-07-01,93486,1,371.96,371.96,
2023-07-01,93673,1,173.1,173.1,
2023-07-01,93693,1,4.25,4.25,
2023-07-01,93771,1,26.33,26.33,
2023-07-01,93974,1,7.4,7.4,
2023-07-01,93980,1,107.72,107.72,
2023-07-01,94034,1,23.37,23.37,
2023-07-01,94118,1,10.39,10.39,
2023-07-01,94127,1,12.63,12.63,
2023-07-01,94147,1,144.93,144.93,
2023-07-01,94170,1,181.13,181.13,
2023-07-01,94363,1,120.74,120.74,
2023-07-01,94431,1,32.4,32.4,
2023-07-01,94447,1,1786.61,1786.61,
2023-07-01,94486,1,5.57,5.57,
2023-07-01,94524,1,2342.5,2342.5,
2023-07-01,94549,1,287.93,287.93,
2023-07-01,94563,1,69.35,69.35,
2023-07-01,94722,1,82.89,82.89,
2023-07-01,94993,1,63.65,63.65,
2023-07-01,95074,1,95.0,95.0,
2023-07-01,95104,1,43.29,43.29,
2023-07-01,95240,1,274.35,274.35,
2023-07-01,95269,1,46.68,46.68,
2023-07-01,95401,1,60.0,60.0,
2023-07-01,95495,1,100.0,100.0,
2023-07-01,95577,1,7.19,7.19,
2023-07-01,95654,1,121.11,121.11,
2023-07-01,95679,1,248.66,248.66,
2023-07-01,95871,1,1692.74,1692.74,
2023-07-01,95884,1,41.74,41.74,
2023-07-01,95943,1,57.39,57.39,
2023-07-01,96084,1,200.0,200.0,
2023-07-01,96087,1,3.72,3.72,
2023-07-01,96131,1,229.69,229.69,
2023-07-01,96163,1,5.07,5.07,
2023-07-01,96173,1,7.0,7.0,
2023-07-01,96355,1,65.24,65.24,
2023-07-01,96497,1,23.98,23.98,
2023-07-01,96532,1,17.47,17.47,
2023-07-01,96604,1,20.0,20.0,
2023-07-01,96611,1,78.07,78.07,
2023-07-01,96669,1,40.0,40.0,
2023-07-01,96677,1,163.6,163.6,
2023-07-01,96818,1,60.0,60.0,
2023-07-01,96854,1,93.8,93.8,
2023-07-01,96887,1,52.01,52.01,
2023-07-01,96912,1,74.15,74.15,
2023-07-01,96995,1,22.05,22.05,
2023-07-01,97034,1,20.0,20.0,
2023-07-01,97057,1,172.4,172.4,
2023-07-01,97137,1,7.77,7.77,
2023-07-01,97350,1,1051.91,1051.91,
2023-07-01,97443,1,20.0,20.0,
2023-07-01,97449,1,13.17,13.17,
2023-07-01,97653,1,56.39,56.39,
2023-07-01,97706,1,13.37,13.37,
2023-07-01,97824,1,80.0,80.0,
2023-07-01,97846,1,49.76,49.76,
2023-07-01,97951,1,3.93,3.93,
2023-07-01,97956,1,71.13,71.13,
2023-07-01,97975,1,25.05,25.05,
2023-07-01,98051,1,60.0,60.0,
2023-07-01,98223,1,5449.23,5449.23,
2023-07-01,98270,1,5.09,5.09,
2023-07-01,98457,1,23.02,23.02,
2023-07-01,98478,1,66.5,66.5,
2023-07-01,98524,1,372.34,372.34,
2023-07-01,98693,1,10.56,10.56,
2023-07-01,98859,1,15.64,15.64,
2023-07-01,98996,1,7.37,7.37,
2023-07-01,99028,1,100.0,100.0,
2023-07-01,99042,1,223.61,223.61,
2023-07-01,99080,1,149.68,149.68,
2023-07-01,99153,1,31.45,31.45,
2023-07-01,99268,1,69.78,69.78,
2023-07-01,99273,1,263.13,263.13,
2023-07-01,99307,1,15.15,15.15,
2023-07-01,99433,1,23.5,23.5,
2023-07-01,99473,1,71.64,71.64,
2023-07-01,99642,1,100.0,100.0,
2023-07-01,99678,1,10.85,10.85,
2023-07-01,99708,1,206.98,206.98,
2023-07-01,99771,1,79.04,79.04,
2023-07-01,99875,1,17.15,17.15,
2023-08-01,10001,1,18.83,18.83,
2023-08-01,10051,1,34.98,34.98,
2023-08-01,10254,1,216.5,216.5,
2023-08-01,10266,1,80.0,80.0,
2023-08-01,10393,1,785.94,785.94,
2023-08-01,10469,1,53.79,53.79,
2023-08-01,10545,1,120.38,120.38,
2023-08-01,10592,1,1082.37,1082.37,
2023-08-01,10601,1,7.11,7.11,
2023-08-01,10762,1,90.48,90.48,
2023-08-01,10806,1,33.16,33.16,
2023-08-01,10871,1,196.51,196.51,
2023-08-01,10924,1,25.54,25.54,
2023-08-01,10942,1,166.13,166.13,
2023-08-01,11327,1,32.23,32.23,
2023-08-01,11437,1,20.1,20.1,
2023-08-01,11631,1,2.28,2.28,
2023-08-01,11647,1,15.2,15.2,
2023-08-01,11811,1,23.53,23.53,
2023-08-01,11905,1,3.1,3.1,
2023-08-01,12026,1,200.0,200.0,
2023-08-01,12046,1,5.37,5.37,
2023-08-01,12171,1,19.27,19.27,
2023-08-01,12178,1,19.38,19.38,
2023-08-01,12208,1,5.88,5.88,
2023-08-01,12210,1,1227.3,1227.3,
2023-08-01,12275,1,176.1,176.1,
2023-08-01,12326,1,50.66,50.66,
2023-08-01,12360,1,112.76,112.76,
2023-08-01,12383,1,13.89,13.89,
2023-08-01,12535,1,821.68,821.68,
2023-08-01,12606,1,41.35,41.35,
2023-08-01,12691,1,32.47,32.47,
2023-08-01,12837,1,135.33,135.33,
2023-08-01,12933,1,39.67,39.67,
2023-08-01,12948,1,24.76,24.76,
2023-08-01,13277,1,1611.74,1611.74,
2023-08-01,13577,1,750.06,750.06,
2023-08-01,13818,1,178.82,178.82,
2023-08-01,13862,1,39.11,39.11,
2023-08-01,13937,1,21.96,21.96,
2023-08-01,14018,1,80.0,80.0,
2023-08-01,14097,1,100.0,100.0,
2023-08-01,14135,1,1.9,1.9,
2023-08-01,14185,1,26.09,26.09,
2023-08-01,14320,1,18.15,18.15,
2023-08-01,14452,1,15.38,15.38,
2023-08-01,14573,1,16.68,16.68,
2023-08-01,14713,1,100.0,100.0,
2023-08-01,14796,1,298.78,298.78,
2023-08-01,14850,1,20.41,20.41,
2023-08-01,14974,1,277.2,277.2,
2023-08-01,15242,1,80.0,80.0,
2023-08-01,15433,1,37.79,37.79,
2023-08-01,15442,1,85.89,85.89,
2023-08-01,15444,1,203.7,203.7,
2023-08-01,15475,1,10.78,10.78,
2023-08-01,15477,1,79.81,79.81,
2023-08-01,15543,1,60.0,60.0,
2023-08-01,15610,1,15.27,15.27,
2023-08-01,15728,1,65.33,65.33,
2023-08-01,15747,1,22.65,22.65,
2023-08-01,16036,1,36.7,36.7,
2023-08-01,16045,1,20.19,20.19,
2023-08-01,16074,1,38.34,38.34,
2023-08-01,16156,1,9.33,9.33,
2023-08-01,16260,1,24.66,24.66,
2023-08-01,16268,1,44.65,44.65,
2023-08-01,16372,1,22.84,22.84,
2023-08-01,16449,1,1.49,1.49,
2023-08-01,16493,1,207.04,207.04,
2023-08-01,16499,1,200.0,200.0,
2023-08-01,16647,1,100.0,100.0,
2023-08-01,16654,1,29.63,29.63,
2023-08-01,16655,1,860.5,860.5,
2023-08-01,16692,1,427.22,427.22,
2023-08-01,16719,1,49.54,49.54,
2023-08-01,16736,1,200.0,200.0,
2023-08-01,16761,1,26.03,26.03,
2023-08-01,16789,1,100.0,100.0,
2023-08-01,16833,1,16.64,16.64,
2023-08-01,16845,1,35.12,35.12,
2023-08-01,16896,1,24.27,24.27,
2023-08-01,16942,1,71.15,71.15,
2023-08-01,17014,1,200.0,200.0,
2023-08-01,17120,1,22.79,22.79,
2023-08-01,17274,1,160.9,160.9,
2023-08-01,17343,1,20.0,20.0,
2023-08-01,17372,1,40.0,40.0,
2023-08-01,17642,1,164.84,164.84,
2023-08-01,17651,1,26.54,26.54,
2023-08-01,17719,1,93.83,93.83,
2023-08-01,17850,1,40.0,40.0,
2023-08-01,17861,1,1393.41,1393.41,
2023-08-01,17874,1,25.52,25.52,
2023-08-01,17982,1,200.0,200.0,
2023-08-01,18107,1,4.64,4.64,
2023-08-01,18190,1,496.6,496.6,
2023-08-01,18206,1,7.71,7.71,
2023-08-01,18376,1,350.56,350.56,
2023-08-01,18502,1,5.47,5.47,
2023-08-01,18607,1,114.6,114.6,
2023-08-01,18711,1,5.12,5.12,
2023-08-01,18782,1,55.71,55.71,
2023-08-01,18788,1,153.78,153.78,
2023-08-01,18808,1,161.44,161.44,
2023-08-01,18816,1,13.66,13.66,
2023-08-01,18822,1,28.22,28.22,
2023-08-01,18984,1,25.25,25.25,
2023-08-01,19354,1,40.76,40.76,
2023-08-01,19359,1,20.0,20.0,
2023-08-01,19432,2,37.4,18.7,0.12727922061357835
2023-08-01,19577,1,42.23,42.23,
2023-08-01,19584,1,20.0,20.0,
2023-08-01,19613,1,394.77,394.77,
2023-08-01,19653,1,82.8,82.8,
2023-08-01,19675,1,486.72,486.72,
2023-08-01,19710,1,296.84,296.84,
2023-08-01,19779,1,18.69,18.69,
2023-08-01,19802,1,42.84,42.84,
2023-08-01,19865,1,425.7,425.7,
2023-08-01,19990,1,68.66,68.66,
2023-08-01,20043,1,7.65,7.65,
2023-08-01,20052,1,38.92,38.92,
2023-08-01,20101,1,42.87,42.87,
2023-08-01,20117,1,41.83,41.83,
2023-08-01,20190,1,1667.26,1667.26,
2023-08-01,20271,1,24.18,24.18,
2023-08-01,20321,1,52.25,52.25,
2023-08-01,20423,1,60.0,60.0,
2023-08-01,20595,1,79.77,79.77,
2023-08-01,20659,1,146.79,146.79,
2023-08-01,20660,1,53.54,53.54,
2023-08-01,20695,1,103.07,103.07,
2023-08-01,20833,1,66.61,66.61,
2023-08-01,20863,1,44.75,44.75,
2023-08-01,20938,1,122.75,122.75,
2023-08-01,21036,1,6.7,6.7,
2023-08-01,21072,1,23.14,23.14,
2023-08-01,21192,1,79.08,79.08,
2023-08-01,21273,1,294.51,294.51,
2023-08-01,21320,1,36.53,36.53,
2023-08-01,21370,1,55.55,55.55,
2023-08-01,21454,1,9.47,9.47,
2023-08-01,21629,1,20.0,20.0,
2023-08-01,21643,1,17.31,17.31,
2023-08-01,21646,1,100.0,100.0,
2023-08-01,21768,1,8.55,8.55,
2023-08-01,21891,1,200.0,200.0,
2023-08-01,21913,1,59.26,59.26,
2023-08-01,21941,1,350.01,350.01,
2023-08-01,22063,1,48.76,48.76,
2023-08-01,22106,1,14.46,14.46,
2023-08-01,22109,1,202.48,202.48,
2023-08-01,22111,1,34.2,34.2,
2023-08-01,22195,1,808.72,808.72,
2023-08-01,22207,1,14.18,14.18,
2023-08-01,22235,1,59.04,59.04,
2023-08-01,22337,1,30.47,30.47,
2023-08-01,22673,1,202.29,202.29,
2023-08-01,22725,1,23.93,23.93,
2023-08-01,22903,1,29.72,29.72,
2023-08-01,22936,1,119.6,119.6,
2023-08-01,23127,1,25.8,25.8,
2023-08-01,23192,1,13.92,13.92,
2023-08-01,23294,1,45.28,45.28,
2023-08-01,23301,1,34.67,34.67,
2023-08-01,23304,1,12.62,12.62,
2023-08-01,23343,1,45.24,45.24,
2023-08-01,23388,1,17.01,17.01,
2023-08-01,23453,1,7.21,7.21,
2023-08-01,23526,1,99.1,99.1,
2023-08-01,23574,1,348.06,348.06,
2023-08-01,23718,1,5.17,5.17,
2023-08-01,23760,1,11.37,11.37,
2023-08-01,23876,1,18.03,18.03,
2023-08-01,23899,2,85.79,42.895,32.37841951053201
2023-08-01,23965,1,120.39,120.39,
2023-08-01,24119,1,60.0,60.0,
2023-08-01,24289,1,93.31,93.31,
2023-08-01,24303,1,15.01,15.01,
2023-08-01,24441,1,132.58,132.58,
2023-08-01,24449,1,80.0,80.0,
2023-08-01,24585,1,6.92,6.92,
2023-08-01,24615,1,98.2,98.2,
2023-08-01,25279,1,100.31,100.31,
2023-08-01,25420,1,2.83,2.83,
2023-08-01,25447,1,22.68,22.68,
2023-08-01,25471,1,32.35,32.35,
2023-08-01,25506,1,120.91,120.91,
2023-08-01,25555,1,152.92,152.92,
2023-08-01,25703,1,71.17,71.17,
2023-08-01,25732,1,13.68,13.68,
2023-08-01,25745,1,119.86,119.86,
2023-08-01,25807,1,606.43,606.43,
2023-08-01,25871,1,15.56,15.56,
2023-08-01,25891,1,37.97,37.97,
2023-08-01,25946,1,84.61,84.61,
2023-08-01,26065,1,22.5,22.5,
2023-08-01,26121,1,230.26,230.26,
2023-08-01,26166,1,38.82,38.82,
2023-08-01,26194,1,21.48,21.48,
2023-08-01,26469,1,16.67,16.67,
2023-08-01,26597,1,23.78,23.78,
2023-08-01,26608,1,8.56,8.56,
2023-08-01,26629,1,110.07,110.07,
2023-08-01,26698,1,25.91,25.91,
2023-08-01,26792,2,15.32,7.66,1.1172287142747448
2023-08-01,26947,1,40.0,40.0,
2023-08-01,26961,1,388.21,388.21,
2023-08-01,26976,1,39.37,39.37,
2023-08-01,27052,1,47.15,47.15,
2023-08-01,27066,1,55.61,55.61,
2023-08-01,27076,1,147.09,147.09,
2023-08-01,27142,1,80.0,80.0,
2023-08-01,27157,1,122.81,122.81,
2023-08-01,27381,1,50.62,50.62,
2023-08-01,27466,1,11.57,11.57,
2023-08-01,27570,1,177.91,177.91,
2023-08-01,27598,1,140.46,140.46,
2023-08-01,27636,1,8.78,8.78,
2023-08-01,27661,1,20.0,20.0,
2023-08-01,27676,1,37.15,37.15,
2023-08-01,27802,1,13.01,13.01,
2023-08-01,27889,1,61.63,61.63,
2023-08-01,27951,1,20.0,20.0,
2023-08-01,28028,1,16.47,16.47,
2023-08-01,28075,1,5.91,5.91,
2023-08-01,28176,1,248.73,248.73,
2023-08-01,28207,1,158.93,158.93,
2023-08-01,28212,1,2.79,2.79,
2023-08-01,28279,1,21.71,21.71,
2023-08-01,28320,1,47.0,47.0,
2023-08-01,28374,1,56.11,56.11,
2023-08-01,28448,1,25.57,25.57,
2023-08-01,28509,1,60.0,60.0,
2023-08-01,28510,1,34.6,34.6,
2023-08-01,28535,1,13.51,13.51,
2023-08-01,28594,1,80.0,80.0,
2023-08-01,28606,1,20.61,20.61,
2023-08-01,28647,1,60.0,60.0,
2023-08-01,28667,1,154.66,154.66,
2023-08-01,28669,1,37.74,37.74,
2023-08-01,28811,1,143.97,143.97,
2023-08-01,28923,1,37.14,37.14,
2023-08-01,28946,1,11.81,11.81,
2023-08-01,29085,1,14.18,14.18,
2023-08-01,29097,1,200.0,200.0,
2023-08-01,29196,1,10.06,10.06,
2023-08-01,29207,1,112.35,112.35,
2023-08-01,29230,1,8.95,8.95,
2023-08-01,29234,1,200.0,200.0,
2023-08-01,29278,1,26.74,26.74,
2023-08-01,29362,1,120.89,120.89,
2023-08-01,29449,1,26.14,26.14,
2023-08-01,29477,1,21.86,21.86,
2023-08-01,29564,1,17.4,17.4,
2023-08-01,29622,1,8.74,8.74,
2023-08-01,29631,1,18.74,18.74,
2023-08-01,29747,1,75.7,75.7,
2023-08-01,29749,1,11.4,11.4,
2023-08-01,29831,1,46.0,46.0,
2023-08-01,29896,1,48.45,48.45,
2023-08-01,29940,1,35.64,35.64,
2023-08-01,29954,1,30.03,30.03,
2023-08-01,30208,1,37.6,37.6,
2023-08-01,30243,1,746.35,746.35,
2023-08-01,30289,1,13.33,13.33,
2023-08-01,30345,1,14.45,14.45,
2023-08-01,30359,1,143.01,143.01,
2023-08-01,30635,1,27.97,27.97,
2023-08-01,30797,1,20.0,20.0,
2023-08-01,30812,1,4.84,4.84,
2023-08-01,30813,1,41.65,41.65,
2023-08-01,30841,1,150.19,150.19,
2023-08-01,30936,1,60.0,60.0,
2023-08-01,30941,1,27.46,27.46,
2023-08-01,31114,1,281.92,281.92,
2023-08-01,31178,1,8.29,8.29,
2023-08-01,31244,1,69.73,69.73,
2023-08-01,31535,1,66.05,66.05,
2023-08-01,31753,1,8.72,8.72,
2023-08-01,31778,1,82.86,82.86,
2023-08-01,31789,1,14.01,14.01,
2023-08-01,31816,1,10.46,10.46,
2023-08-01,31842,1,832.7,832.7,
2023-08-01,31907,1,463.68,463.68,
2023-08-01,31993,1,550.42,550.42,
2023-08-01,32295,1,2424.48,2424.48,
2023-08-01,32383,1,98.94,98.94,
2023-08-01,32529,1,68.92,68.92,
2023-08-01,32546,1,38.73,38.73,
2023-08-01,32611,1,13.91,13.91,
2023-08-01,32665,1,17.16,17.16,
2023-08-01,32790,1,1624.02,1624.02,
2023-08-01,32806,1,8.75,8.75,
2023-08-01,32904,1,6.93,6.93,
2023-08-01,32921,1,23.75,23.75,
2023-08-01,33006,1,915.82,915.82,
2023-08-01,33053,1,22.4,22.4,
2023-08-01,33144,1,171.91,171.91,
2023-08-01,33228,1,20.0,20.0,
2023-08-01,33254,1,23.76,23.76,
2023-08-01,33261,1,30.17,30.17,
2023-08-01,33279,1,7.09,7.09,
2023-08-01,33288,1,123.43,123.43,
2023-08-01,33397,1,80.0,80.0,
2023-08-01,33409,1,39.84,39.84,
2023-08-01,33422,1,94.3,94.3,
2023-08-01,33577,1,230.47,230.47,
2023-08-01,33616,1,31.69,31.69,
2023-08-01,33771,1,20.0,20.0,
2023-08-01,33845,1,1.81,1.81,
2023-08-01,33851,1,43.23,43.23,
2023-08-01,33892,1,200.0,200.0,
2023-08-01,33908,1,34.96,34.96,
2023-08-01,33919,1,89.77,89.77,
2023-08-01,33992,1,30.8,30.8,
2023-08-01,34056,1,144.98,144.98,
2023-08-01,34214,1,345.12,345.12,
2023-08-01,34349,1,104.84,104.84,
2023-08-01,34518,1,187.95,187.95,
2023-08-01,34520,1,41.36,41.36,
2023-08-01,34566,1,5.39,5.39,
2023-08-01,34638,1,240.09,240.09,
2023-08-01,34648,1,14.26,14.26,
2023-08-01,34862,1,830.24,830.24,
2023-08-01,34878,1,100.0,100.0,
2023-08-01,34886,1,107.23,107.23,
2023-08-01,34931,1,200.0,200.0,
2023-08-01,34960,1,80.25,80.25,
2023-08-01,35088,1,7.99,7.99,
2023-08-01,35216,1,27.83,27.83,
2023-08-01,35238,1,4.21,4.21,
2023-08-01,35361,1,31.78,31.78,
2023-08-01,35376,1,22.53,22.53,
2023-08-01,35484,1,271.16,271.16,
2023-08-01,35597,1,234.63,234.63,
2023-08-01,35739,1,20.0,20.0,
2023-08-01,35777,1,13.24,13.24,
2023-08-01,36104,1,154.61,154.61,
2023-08-01,36108,1,11.84,11.84,
2023-08-01,36115,1,6.91,6.91,
2023-08-01,36194,1,41.48,41.48,
2023-08-01,36286,1,501.39,501.39,
2023-08-01,36351,1,32.28,32.28,
2023-08-01,36365,1,17.79,17.79,
2023-08-01,36580,1,4.62,4.62,
2023-08-01,36611,1,711.28,711.28,
2023-08-01,36691,1,487.4,487.4,
2023-08-01,36712,1,271.27,271.27,
2023-08-01,37052,1,1486.44,1486.44,
2023-08-01,37063,1,403.9,403.9,
2023-08-01,37077,1,366.75,366.75,
2023-08-01,37117,1,200.0,200.0,
2023-08-01,37157,1,110.1,110.1,
2023-08-01,37388,1,2277.14,2277.14,
2023-08-01,37499,1,98.14,98.14,
2023-08-01,37510,1,149.45,149.45,
2023-08-01,37517,1,240.88,240.88,
2023-08-01,37689,1,100.0,100.0,
2023-08-01,37753,1,91.55,91.55,
2023-08-01,37832,1,100.0,100.0,
2023-08-01,37873,1,21.09,21.09,
2023-08-01,37907,1,475.07,475.07,
2023-08-01,37915,1,70.54,70.54,
2023-08-01,37936,1,11.53,11.53,
2023-08-01,38068,1,64.92,64.92,
2023-08-01,38170,1,37.81,37.81,
2023-08-01,38448,1,33.96,33.96,
2023-08-01,38575,1,10.76,10.76,
2023-08-01,38650,1,10.22,10.22,
2023-08-01,38664,1,294.22,294.22,
2023-08-01,38794,1,200.0,200.0,
2023-08-01,38803,1,95.8,95.8,
2023-08-01,38972,1,61.7,61.7,
2023-08-01,39284,1,16.37,16.37,
2023-08-01,39403,1,10.18,10.18,
2023-08-01,39447,1,40.0,40.0,
2023-08-01,39704,1,40.0,40.0,
2023-08-01,39714,1,10.75,10.75,
2023-08-01,39899,1,88.95,88.95,
2023-08-01,39920,1,20.0,20.0,
2023-08-01,39977,1,53.83,53.83,
2023-08-01,40040,1,70.41,70.41,
2023-08-01,40197,1,80.0,80.0,
2023-08-01,40294,1,29.65,29.65,
2023-08-01,40332,1,255.43,255.43,
2023-08-01,40368,1,13.43,13.43,
2023-08-01,40407,1,121.93,121.93,
2023-08-01,40438,1,7.54,7.54,
2023-08-01,40445,1,108.75,108.75,
2023-08-01,40474,1,383.59,383.59,
2023-08-01,40529,1,90.43,90.43,
2023-08-01,40584,1,18.12,18.12,
2023-08-01,40621,1,80.0,80.0,
2023-08-01,40652,1,45.32,45.32,
2023-08-01,40701,1,119.26,119.26,
2023-08-01,40762,1,26.74,26.74,
2023-08-01,40852,1,16.65,16.65,
2023-08-01,41067,1,79.26,79.26,
2023-08-01,41164,1,20.76,20.76,
2023-08-01,41195,1,70.8,70.8,
2023-08-01,41413,1,51.9,51.9,
2023-08-01,41537,1,48.71,48.71,
2023-08-01,41627,1,11.93,11.93,
2023-08-01,41772,1,22.65,22.65,
2023-08-01,41821,1,80.0,80.0,
2023-08-01,42055,1,37.58,37.58,
2023-08-01,42128,1,38.19,38.19,
2023-08-01,42240,1,20.0,20.0,
2023-08-01,42315,1,122.28,122.28,
2023-08-01,42469,1,17.39,17.39,
2023-08-01,42605,1,13.3,13.3,
2023-08-01,42675,1,8.77,8.77,
2023-08-01,42679,1,20.0,20.0,
2023-08-01,42694,1,72.7,72.7,
2023-08-01,42712,1,9.66,9.66,
2023-08-01,42881,1,28.96,28.96,
2023-08-01,42885,1,20.0,20.0,
2023-08-01,43006,1,94.92,94.92,
2023-08-01,43029,1,80.0,80.0,
2023-08-01,43037,1,63.89,63.89,
2023-08-01,43125,1,52.96,52.96,
2023-08-01,43148,1,71.53,71.53,
2023-08-01,43170,1,59.57,59.57,
2023-08-01,43223,1,281.4,281.4,
2023-08-01,43245,1,11.52,11.52,
2023-08-01,43461,1,51.87,51.87,
2023-08-01,43520,1,76.83,76.83,
2023-08-01,43583,1,71.71,71.71,
2023-08-01,43592,1,71.63,71.63,
2023-08-01,43754,1,149.07,149.07,
2023-08-01,43957,1,6.97,6.97,
2023-08-01,43962,1,30.77,30.77,
2023-08-01,43976,1,36.9,36.9,
2023-08-01,44364,1,101.11,101.11,
2023-08-01,44498,1,434.38,434.38,
2023-08-01,44561,1,63.36,63.36,
2023-08-01,44781,1,60.0,60.0,
2023-08-01,44970,1,49.83,49.83,
2023-08-01,44979,1,2697.59,2697.59,
2023-08-01,45028,1,11.84,11.84,
2023-08-01,45165,1,389.39,389.39,
2023-08-01,45193,1,5.09,5.09,
2023-08-01,45472,1,4.56,4.56,
2023-08-01,45492,1,102.08,102.08,
2023-08-01,45796,1,111.66,111.66,
2023-08-01,45998,1,22.3,22.3,
2023-08-01,46034,1,28.78,28.78,
2023-08-01,46049,1,2104.47,2104.47,
2023-08-01,46055,1,35.33,35.33,
2023-08-01,46063,1,13.62,13.62,
2023-08-01,46153,1,958.36,958.36,
2023-08-01,46187,1,101.38,101.38,
2023-08-01,46321,1,249.24,249.24,
2023-08-01,46365,1,31.97,31.97,
2023-08-01,46419,1,26.86,26.86,
2023-08-01,46528,1,52.3,52.3,
2023-08-01,46538,1,14.62,14.62,
2023-08-01,46539,1,60.0,60.0,
2023-08-01,46623,1,40.0,40.0,
2023-08-01,46746,1,15.84,15.84,
2023-08-01,46845,1,1199.52,1199.52,
2023-08-01,46911,1,55.45,55.45,
2023-08-01,46947,1,90.48,90.48,
2023-08-01,47167,1,113.22,113.22,
2023-08-01,47195,1,3.33,3.33,
2023-08-01,47402,1,200.0,200.0,
2023-08-01,47417,1,59.22,59.22,
2023-08-01,47517,1,63.52,63.52,
2023-08-01,47689,1,200.0,200.0,
2023-08-01,47706,1,58.07,58.07,
2023-08-01,47975,1,1458.41,1458.41,
2023-08-01,48013,1,4.99,4.99,
2023-08-01,48080,1,143.42,143.42,
2023-08-01,48282,1,65.77,65.77,
2023-08-01,48402,1,100.0,100.0,
2023-08-01,48435,1,24.21,24.21,
2023-08-01,48546,1,75.65,75.65,
2023-08-01,48574,1,7.72,7.72,
2023-08-01,48605,1,9.62,9.62,
2023-08-01,48685,1,511.65,511.65,
2023-08-01,49198,1,9.71,9.71,
2023-08-01,49273,1,225.91,225.91,
2023-08-01,49299,1,389.39,389.39,
2023-08-01,49330,1,8.67,8.67,
2023-08-01,49367,1,80.0,80.0,
2023-08-01,49394,1,34.31,34.31,
2023-08-01,49481,1,45.25,45.25,
2023-08-01,49525,1,40.0,40.0,
2023-08-01,49745,1,96.91,96.91,
2023-08-01,49901,1,56.41,56.41,
2023-08-01,50028,1,24.53,24.53,
2023-08-01,50035,1,65.87,65.87,
2023-08-01,50340,1,146.09,146.09,
2023-08-01,50436,1,21.03,21.03,
2023-08-01,50495,1,115.24,115.24,
2023-08-01,50695,1,29.25,29.25,
2023-08-01,50701,1,80.0,80.0,
2023-08-01,50765,1,5.14,5.14,
2023-08-01,50865,1,26.64,26.64,
2023-08-01,50879,1,226.32,226.32,
2023-08-01,50914,1,200.0,200.0,
2023-08-01,50944,1,60.0,60.0,
2023-08-01,51051,1,135.93,135.93,
2023-08-01,51305,2,110.99000000000001,55.495000000000005,45.78516408182895
2023-08-01,51337,1,20.0,20.0,
2023-08-01,51401,1,334.19,334.19,
2023-08-01,51426,1,14.19,14.19,
2023-08-01,51451,1,60.19,60.19,
2023-08-01,51510,1,20.0,20.0,
2023-08-01,51559,1,95.89,95.89,
2023-08-01,51690,1,20.72,20.72,
2023-08-01,51790,1,33.28,33.28,
2023-08-01,51952,1,104.8,104.8,
2023-08-01,51995,1,317.61,317.61,
2023-08-01,52108,1,327.44,327.44,
2023-08-01,52153,1,33.65,33.65,
2023-08-01,52306,1,15.45,15.45,
2023-08-01,52309,1,107.73,107.73,
2023-08-01,52379,1,56.2,56.2,
2023-08-01,52525,1,20.0,20.0,
2023-08-01,52797,1,48.16,48.16,
2023-08-01,52869,1,3.72,3.72,
2023-08-01,52875,1,284.68,284.68,
2023-08-01,53058,1,231.04,231.04,
2023-08-01,53227,1,299.36,299.36,
2023-08-01,53294,1,102.2,102.2,
2023-08-01,53442,1,6.75,6.75,
2023-08-01,53505,1,20.0,20.0,
2023-08-01,53635,1,11.72,11.72,
2023-08-01,53722,1,43.98,43.98,
2023-08-01,53822,1,36.34,36.34,
2023-08-01,53846,1,7.3,7.3,
2023-08-01,53892,1,18.57,18.57,
2023-08-01,53912,1,20.0,20.0,
2023-08-01,54002,1,123.59,123.59,
2023-08-01,54161,1,44.05,44.05,
